"gene_name","gene_ort","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","abund_gini","long_count","max_geneDist","genomic_range","ort_fisher_test","On_Onco_List","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min"
"LIPF","+",1,2,1,2,1,1,0.0312891113892365,0.0366568914956012,0,2,11129,30860,1,FALSE,FALSE,FALSE,FALSE,NA
"LIPG","+",3,3,4,3,2,1,0.0586510263929619,0.840336134453782,0,1,71771,133270,0.485714285714286,FALSE,FALSE,FALSE,FALSE,NA
"LIPH","-",3,1,3,1,1,1,0.102564102564103,0.3690036900369,0,1,0,34800,1,FALSE,FALSE,FALSE,FALSE,NA
"LIPI","-",12,8,12,14,2,2,0.0640204865556978,0.448430493273543,0.0619047619047617,1,62805,166909,0.695097590523624,FALSE,FALSE,TRUE,FALSE,NA
"LIPJ","+",4,1,4,1,1,1,0.0579374275782155,1.06382978723404,0,1,0,11545,1,FALSE,FALSE,FALSE,FALSE,NA
"LIPK","+",1,1,1,1,1,1,0.00777121541809138,0.0954198473282443,0,1,5564,3181,1,FALSE,FALSE,FALSE,FALSE,NA
"LIPM","+",4,1,4,1,2,1,0.0441988950276243,0.265957446808511,0,1,0,4489,1,FALSE,FALSE,FALSE,FALSE,NA
"LIPN","+",2,0,2,0,1,0,0.0684931506849315,0,0,0,1675,88779918,1,FALSE,FALSE,FALSE,FALSE,NA
"LIPT1","+",2,1,2,1,2,1,0.0310366232153942,0.0206868018204386,0,1,2394,4183,1,FALSE,FALSE,TRUE,FALSE,NA
"LITAF","-",17,9,20,10,2,2,0.117924528301887,0.434782608695652,0.081818181818182,1,33991,106240,0.705480593036815,FALSE,FALSE,TRUE,FALSE,NA
"LIX1","-",1,0,1,0,1,0,0.050251256281407,0,0,0,3847,97146664,1,FALSE,FALSE,FALSE,FALSE,NA
"LIX1L","-",19,8,27,9,2,1,0.549450549450549,1.33333333333333,0,1,0,14639,0.437773179349604,FALSE,TRUE,TRUE,FALSE,NA
"LIX1L-AS1","*",20,4,26,7,2,2,0.144508670520231,0.458715596330275,0.158730158730159,1,0,11572,1,FALSE,FALSE,FALSE,FALSE,NA
"LL22NC01-81G9.3","+",3,0,3,0,1,0,0.172711571675302,0,0,0,8397,36976570,1,FALSE,FALSE,FALSE,FALSE,NA
"LLGL1","+",3,2,3,2,5,1,0.121951219512195,0.274725274725275,0,1,5753,16008,1,FALSE,FALSE,FALSE,FALSE,NA
"LLGL2","+",5,7,7,8,1,4,0.0253356979984799,0.702576112412178,0.303571428571429,4,0,37774,0.619269619269619,FALSE,FALSE,TRUE,FALSE,NA
"LLPH","-",4,3,4,3,3,3,0.0434279096699479,0.45662100456621,0.266666666666667,1,30841,31052,1,FALSE,FALSE,FALSE,FALSE,NA
"LLPH-AS1","+",0,1,0,1,0,1,0,0.0325414904002603,0,1,0,66132039,1,FALSE,FALSE,FALSE,FALSE,NA
"LMAN1","-",22,7,25,9,4,1,0.761904761904762,0.45662100456621,0,1,0,27104,0.704115684093437,FALSE,FALSE,TRUE,FALSE,NA
"LMAN1L","+",1,1,1,1,1,1,0.0727802037845706,0.0974658869395711,0,1,2861,4657,1,FALSE,FALSE,FALSE,FALSE,NA
"LMAN2","-",56,28,97,50,6,4,0.295712173484475,2.27272727272727,0.125623130608176,1,9541,27872,0.391104097586395,FALSE,TRUE,TRUE,FALSE,NA
"LMAN2L","-",6,5,10,7,1,2,0.0499001996007984,0.200400801603206,0.158730158730159,1,6783,34577,1,FALSE,FALSE,TRUE,FALSE,NA
"LMBR1","-",59,29,105,42,3,2,0.380952380952381,1.53846153846154,0.0432900432900425,2,27699,240366,1,FALSE,FALSE,TRUE,FALSE,NA
"LMBR1L","-",10,8,11,10,3,1,0.102564102564103,0.0350017500875044,0,1,8383,22808,1,FALSE,FALSE,TRUE,FALSE,NA
"LMBRD1","-",72,35,143,76,3,6,0.235849056603774,1.27659574468085,0.185793798038695,2,30775,178951,0.670826801474278,FALSE,TRUE,TRUE,FALSE,NA
"LMBRD2","-",26,15,32,27,3,5,0.161290322580645,1.5625,0.236236236236237,2,4896,50977,1,FALSE,TRUE,TRUE,FALSE,NA
"LMCD1","+",3,0,2,0,1,0,0.485436893203883,0,0,0,0,8542204,1,FALSE,FALSE,FALSE,FALSE,NA
"LMCD1-AS1","-",11,4,11,4,1,2,0.106044538706257,0.72992700729927,0.15,1,48445,225831,1,FALSE,FALSE,TRUE,FALSE,NA
"LMF1","-",82,43,178,105,2,6,0.149925037481259,4,0.180588876772084,2,596,125656,0.902261120220457,TRUE,TRUE,TRUE,TRUE,1.0393301831256
"LMF2","-",5,4,5,6,1,1,0.0579038795599305,0.116144018583043,0,1,5279,7466,0.567099567099567,FALSE,FALSE,TRUE,FALSE,NA
"LMLN","+",30,21,39,32,2,3,0.128040973111396,0.543478260869565,0.136513157894736,1,0,72031,0.816720987782739,FALSE,TRUE,TRUE,FALSE,NA
"LMLN2","*",1,0,1,0,1,0,0.0137494843943352,0,0,0,0,23101003,1,FALSE,FALSE,FALSE,FALSE,NA
"LMNA","+",32,5,45,9,2,1,0.111234705228031,0.265957446808511,0,1,3506,56727,1,FALSE,FALSE,TRUE,FALSE,NA
"LMNB1","+",17,7,19,8,2,2,0.0999000999000999,0.689655172413793,0.0972222222222223,1,0,56129,1,FALSE,FALSE,TRUE,FALSE,NA
"LMNB1-DT","*",6,7,6,7,3,1,0.449775112443778,0.641025641025641,0,1,51855,70324,1,FALSE,FALSE,FALSE,FALSE,NA
"LMNB2","-",37,21,65,29,5,7,0.383141762452107,3.08370044052863,0.278787878787878,2,887,28700,0.662442657338044,FALSE,TRUE,TRUE,FALSE,NA
"LMNTD1","-",11,4,12,5,1,1,0.0644745325596389,0.128369704749679,0,1,100484,352021,0.338235294117647,FALSE,FALSE,TRUE,FALSE,NA
"LMO1","-",1,2,1,2,1,1,0.0295508274231678,11.1111111111111,0,1,53314,40915,1,TRUE,FALSE,FALSE,FALSE,NA
"LMO2","-",1,5,1,5,1,1,0.0376506024096386,0.230414746543779,0,1,68096,110595,1,TRUE,FALSE,FALSE,FALSE,NA
"LMO3","-",2,2,2,2,1,1,0.0305343511450382,0.641025641025641,0,1,173486,256676,1,TRUE,FALSE,FALSE,FALSE,NA
"LMO4","+",3,5,3,5,1,1,0.0253356979984799,0.255102040816327,0,1,18598,40506,1,FALSE,FALSE,TRUE,FALSE,NA
"LMO7","+",39,18,54,32,2,2,0.102564102564103,0.268096514745308,0.055147058823529,1,0,199404,1,TRUE,TRUE,TRUE,FALSE,NA
"LMO7-AS1","-",4,5,5,5,2,5,0.135226504394861,8.47457627118644,0.355555555555556,1,0,28306,0.206349206349206,FALSE,TRUE,TRUE,FALSE,NA
"LMO7DN","+",1,0,1,0,2,0,0.0591016548463357,0,0,0,0,75872994,1,FALSE,FALSE,FALSE,FALSE,NA
"LMOD1","-",1,0,1,0,1,0,0.485436893203883,0,0,0,0,201904165,1,FALSE,FALSE,FALSE,FALSE,NA
"LMOD3","-",2,2,2,2,1,2,0.0209819555182543,0.25062656641604,0.166666666666667,1,1260,12643,1,FALSE,FALSE,TRUE,FALSE,NA
"LMTK2","+",20,10,21,13,2,3,0.050251256281407,0.33112582781457,0.123076923076923,1,56504,143096,0.477378246360691,FALSE,FALSE,TRUE,FALSE,NA
"LMTK3","-",3,1,3,1,2,1,0.0676132521974307,0.0325414904002603,0,1,10825,38138,1,FALSE,FALSE,FALSE,FALSE,NA
"LMX1A","-",3,1,3,1,1,3,0.0492853622474125,1.69491525423729,0,1,62616,203227,1,FALSE,FALSE,TRUE,FALSE,NA
"LMX1B","+",3,4,4,4,2,1,0.0289519397799653,0.404858299595142,0,1,45537,170849,1,FALSE,FALSE,FALSE,FALSE,NA
"LNCPRESS1","*",1,3,1,3,1,1,0.0155183116076971,0.206185567010309,0,1,25349,23292,1,FALSE,FALSE,FALSE,FALSE,NA
"LNCPRESS2","-",1,1,1,1,1,1,0.024390243902439,0.268096514745308,0,1,278915,61753,1,FALSE,FALSE,FALSE,FALSE,NA
"LNCSRLR","*",13,8,14,8,2,2,0.0727802037845706,0.29940119760479,0.15,1,1027885,986777,1,FALSE,FALSE,FALSE,FALSE,NA
"LNP1","+",0,1,0,1,0,1,0,0.229885057471264,0,1,16399,100472726,1,FALSE,FALSE,FALSE,FALSE,NA
"LNPEP","+",52,33,93,56,3,11,0.149925037481259,1.58730158730159,0.201961770623742,2,27520,119296,0.0417113828135654,TRUE,TRUE,TRUE,FALSE,NA
"LNPK","-",34,17,42,27,2,2,0.32258064516129,0.598802395209581,0.0638569604086854,1,312631,386698,1,FALSE,FALSE,TRUE,FALSE,NA
"LNX1","-",3,3,3,3,1,1,0.0485908649173955,0.205338809034908,0,1,0,115735,1,FALSE,FALSE,FALSE,FALSE,NA
"LNX1-AS2","+",0,1,0,1,0,1,0,1.81818181818182,0,1,34430,53639813,1,FALSE,FALSE,FALSE,FALSE,NA
"LNX2","-",31,12,35,16,2,5,0.172413793103448,0.172711571675302,0.1875,1,14304,82582,0.236706211941848,FALSE,FALSE,TRUE,FALSE,NA
"LOC100101148","+",2,1,2,1,1,1,0.0676132521974307,0.00710176834031673,0,1,6082,595,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100126447","-",5,1,5,1,4,1,0.253164556962025,0.230414746543779,0,1,476686,401567,0.428571428571428,FALSE,FALSE,FALSE,FALSE,NA
"LOC100128059","*",5,3,6,3,1,1,0.018628912071535,7.69230769230769,0,1,8818,13648,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100128108","-",5,4,8,5,2,3,0.019105846388995,0.404858299595142,0.228571428571429,1,5230,10467,0.0753690753690754,FALSE,FALSE,TRUE,FALSE,NA
"LOC100128164","-",0,2,0,2,0,2,0,0.256410256410256,0.166666666666667,1,547,169944911,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100128239","+",1,0,1,0,1,0,0.0379218809252939,0,0,0,26398,134005872,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100128242","*",15,3,17,4,1,1,0.111234705228031,0.0462748727441,0,1,35299,44050,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100128253","*",0,1,0,1,0,1,0,0.108932461873638,0,1,0,3362544,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100128288","-",5,0,5,0,1,0,0.0409668168783286,0,0,0,2605,8363147,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100128317","-",3,4,4,4,1,1,0.0246184145741014,0.0366568914956012,0,1,0,69414,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100128340","*",7,9,7,13,2,1,0.0723589001447178,6.25,0,1,27365,56790,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100128386","-",1,2,1,2,1,1,0.0183722212015433,0.234192037470726,0,1,129645,107042,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100128398","+",1,1,1,1,1,1,0.0183722212015433,0.00634034998731929,0,1,0,205,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100128568","+",9,4,9,4,1,9,0.383141762452107,31.0344827586207,0.5,1,0,30433,0.496503496503496,FALSE,TRUE,TRUE,FALSE,NA
"LOC100128573","-",1,1,1,1,2,1,0.118273211117682,0.0316957210776545,0,1,1715,1713,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100128594","*",0,1,0,1,0,1,0,0.0208159866777685,0,1,0,103905818,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100128770","+",0,1,0,1,0,2,0,1.52671755725191,0,1,2301,3041435,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100128885","+",1,1,1,1,2,1,0.0605143721633888,0.0243783520234032,0,1,0,13164,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100128988","+",4,3,5,3,1,1,0.0644745325596389,0.169204737732657,0,1,22685,64631,0.375,FALSE,FALSE,TRUE,FALSE,NA
"LOC100128993","-",9,11,9,12,1,4,0.0922509225092251,26.6666666666667,0.25,1,68142,154366,1,FALSE,TRUE,TRUE,FALSE,NA
"LOC100129055","+",1,2,1,2,1,1,0.0105529759392148,0.340136054421769,0,1,32951,49583,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100129083","+",3,3,3,3,1,1,0.016860563142809,0.352112676056338,0,1,16362,9112,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100129138","+",5,6,5,8,1,4,0.0641025641025641,0.561797752808989,0.238636363636364,2,747586,872196,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100129148","-",1,1,1,1,1,1,0.0324675324675325,0.128369704749679,0,1,0,1727,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100129175","+",0,1,0,1,0,1,0,0.318471337579618,0,1,0,219008067,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100129203","+",12,7,12,7,2,2,0.0732064421669107,0.340136054421769,0.107142857142857,1,262519,255562,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100129291","-",7,2,7,2,3,1,0.307692307692308,0.088809946714032,0,1,21686,8246,0.166666666666667,FALSE,FALSE,FALSE,FALSE,NA
"LOC100129297","*",2,3,2,3,2,1,0.118273211117682,0.251889168765743,0,1,23745,36171,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100129316","-",12,7,14,7,2,2,0.363636363636364,0.0988142292490119,0.107142857142857,1,23727,57028,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100129434","-",2,0,2,0,1,0,0.0207856994387861,0,0,0,12951,56163958,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100129484","*",1,0,1,0,2,0,0.097181729834791,0,0,0,7566,5436494,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100129603","-",13,5,17,6,2,1,0.0869187309865276,0.485436893203883,0,1,69668,134772,0.643020594965675,FALSE,FALSE,FALSE,FALSE,NA
"LOC100129620","+",3,2,3,2,1,1,0.0366032210834553,0.395256916996047,0,2,34414,163915,0.4,FALSE,FALSE,TRUE,FALSE,NA
"LOC100129636","+",0,1,0,1,0,1,0,0.030750307503075,0,1,14911,29021108,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100129878","*",0,1,0,1,0,1,0,0.0988142292490119,0,1,17583,49006118,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100129917","-",25,5,25,7,2,4,0.15255530129672,0.959232613908873,0.257142857142857,1,4249,4960,0.224503095470838,FALSE,FALSE,FALSE,FALSE,NA
"LOC100129931","-",3,1,3,1,1,1,0.050251256281407,0.0141964792731403,0,1,0,12102,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100129935","+",1,0,1,0,1,0,0.00767400813444862,0,0,0,8114,39630569,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100130027","*",3,2,3,2,1,1,0.0931098696461825,0.0350017500875044,0,1,0,14309,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100130075","-",2,2,2,2,2,1,0.0597014925373134,0.294985250737463,0,1,16053,18113,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100130111","+",0,2,0,2,0,1,0,0.37593984962406,0,1,49293,29676575,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100130172","+",2,1,2,1,1,2,0.0247463499133878,0.0126806999746386,0,1,5236,9768,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100130207","*",4,5,5,6,1,1,0.0505050505050505,0.555555555555556,0,1,234447,321092,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100130268","*",6,0,6,0,1,0,0.17636684303351,0,0,0,9794,75261660,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100130298","-",10,5,11,6,2,1,0.0641025641025641,0.225733634311512,0,1,137161,184607,0.0987394957983193,FALSE,FALSE,FALSE,FALSE,NA
"LOC100130331","+",0,2,0,2,0,1,0,0.91743119266055,0,1,175167,238103489,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100130370","-",3,1,3,1,1,1,0.0544365813826892,0.0768049155145929,0,1,18662,18008,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100130451","-",4,6,4,6,1,1,0.0397930760047752,0.714285714285714,0,1,47032,52480,0.466666666666667,FALSE,FALSE,FALSE,FALSE,NA
"LOC100130476","-",31,9,41,11,2,4,0.184162062615101,0.932400932400932,0.194805194805195,1,37635,77834,0.737877837643698,FALSE,TRUE,TRUE,FALSE,NA
"LOC100130587","+",1,0,1,0,1,0,0.0822368421052631,0,0,0,3911,63375089,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100130673","-",1,1,1,1,1,1,0.0234192037470726,0.0366568914956012,0,1,11352,9839,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100130691","-",9,7,10,7,4,2,0.117924528301887,0.819672131147541,0.158730158730159,1,5666,112685,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100130849","-",2,0,2,0,1,0,0.0485908649173955,0,0,0,30506,56866756,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100130950","+",19,10,22,12,2,4,0.0627352572145546,0.970873786407767,0.21875,1,22099,58707,1,FALSE,TRUE,TRUE,FALSE,NA
"LOC100130964","+",1,0,1,0,1,0,0.0326370757180157,0,0,0,14331,39548779,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100130987","+",55,17,84,24,3,2,0.299850074962519,2.12765957446809,0.136494252873564,1,2333,73042,0.103460521587347,FALSE,TRUE,TRUE,FALSE,NA
"LOC100130992","+",6,2,6,2,2,1,0.0537778972842162,0.0251635631605435,0,1,25905,42844,0.464285714285714,FALSE,FALSE,FALSE,FALSE,NA
"LOC100131257","-",2,1,2,1,1,1,0.0290613193839,0.0546149645002731,0,1,31002,46351,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100131289","+",2,0,2,0,2,0,0.0307692307692308,0,0,0,23035,27756236,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100131347","+",2,0,2,0,1,0,0.07627765064836,0,0,0,0,39077017,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100131604","*",1,0,1,0,1,0,0.0443655723158829,0,0,0,8046,162085979,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100131626","-",15,7,17,7,1,2,0.0430848772080999,0.909090909090909,0.107142857142857,1,6565,26072,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100131635","+",1,0,1,0,1,0,0.0268889486421081,0,0,0,0,187709556,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100132057","+",10,2,10,2,2,1,0.100502512562814,0.140252454417952,0,1,0,22091,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100132062","+",6,6,6,8,1,1,0.0644745325596389,1.2987012987013,0,1,25272,41960,0.58041958041958,FALSE,FALSE,FALSE,FALSE,NA
"LOC100132077","+",2,0,2,0,1,0,0.0363636363636364,0,0,0,0,94354033,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100132078","-",3,1,3,1,1,1,0.0276243093922652,0.00710176834031673,0,1,23605,29353,0.25,FALSE,FALSE,FALSE,FALSE,NA
"LOC100132111","+",1,1,1,1,1,1,0.0117329578786812,0.00710176834031673,0,1,0,1099,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100132249","-",0,1,0,1,0,1,0,0.45662100456621,0,1,0,62834546,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100132287","+",2,0,2,0,1,0,0.0366032210834553,0,0,0,21170,516616,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100132741","+",2,0,2,0,2,0,0.0257499678125402,0,0,0,62229,71846608,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100132781","+",2,1,2,1,1,1,0.0443655723158829,0.0885739592559787,0,1,7097,7643,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100132831","-",8,5,8,5,1,1,0.0627352572145546,0.793650793650794,0,1,123439,167599,0.592074592074592,FALSE,FALSE,FALSE,FALSE,NA
"LOC100133050","-",5,6,6,8,1,3,0.0434593654932638,2.29007633587786,0.175,2,384586,457611,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100133077","-",0,1,0,1,0,1,0,0.256410256410256,0,1,0,137870062,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100133091","+",17,10,20,15,1,2,0.0999000999000999,2.08333333333333,0.0583333333333327,1,103277,178445,0.499792039464139,FALSE,TRUE,TRUE,FALSE,NA
"LOC100133286","-",4,3,4,3,1,1,0.0493096646942801,0.352112676056338,0,1,2391,50110,0.485714285714286,FALSE,FALSE,FALSE,FALSE,NA
"LOC100133315","-",21,12,28,15,2,2,0.0586510263929619,0.666666666666667,0.101960784313725,1,13510,74589,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100133331","-",7,5,8,5,1,1,0.0366032210834553,0.657894736842105,0,1,15395,30502,0.51048951048951,FALSE,FALSE,FALSE,FALSE,NA
"LOC100133920","-",15,3,16,3,2,1,0.17636684303351,0.666666666666667,0,1,70750,147933,0.530443756449948,FALSE,FALSE,FALSE,FALSE,NA
"LOC100134368","+",6,3,7,3,2,2,0.0337211262856179,0.137362637362637,0.166666666666667,1,1384,9647,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100134391","+",1,0,1,0,1,0,0.0644745325596389,0,0,0,21229,73716623,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100134868","+",1,1,1,1,1,1,0.0255950857435372,0.0194779898714453,0,1,12712,21734,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100144595","-",0,2,0,3,0,3,0,0.0213053050209502,0.266666666666667,1,56006,154513445,1,FALSE,TRUE,TRUE,FALSE,NA
"LOC100147773","+",0,1,0,1,0,1,0,0.62111801242236,0,1,0,165770255,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100190986","-",1,1,1,1,1,1,0.0579038795599305,0.0178475816526861,0,1,1714,1303,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100270804","+",0,1,0,1,0,1,0,0.641025641025641,0,1,5088,18801154,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100272217","-",0,6,0,6,0,1,0,0.684931506849315,0,1,37791,130576871,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100287010","-",5,2,5,2,1,1,0.0430848772080999,0.0424628450106157,0,1,365478,360303,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100287015","-",11,10,11,10,1,1,0.149925037481259,4.76190476190476,0,1,691728,689467,0.198380566801619,FALSE,FALSE,FALSE,FALSE,NA
"LOC100287042","+",1,0,1,0,1,0,0.0396510705789056,0,0,0,0,75273354,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100287072","+",11,7,11,8,1,3,0.112866817155756,1.96078431372549,0.215909090909091,2,57685,103519,0.369849964277209,FALSE,FALSE,TRUE,FALSE,NA
"LOC100287175","*",3,1,3,1,1,1,0.0931098696461825,0.00729554242357919,0,1,1029,1040,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100287329","*",44,15,64,22,2,2,0.0723589001447178,1,0.0757575757575761,2,0,11602,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100287497","+",28,11,32,13,1,1,0.137362637362637,7.69230769230769,0,1,7199,45358,0.322329903892081,FALSE,FALSE,TRUE,FALSE,NA
"LOC100287792","+",1,1,1,1,1,1,0.050251256281407,0.869565217391304,0,1,13873,16774,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100287834","+",0,1,0,1,0,1,0,0.340136054421769,0,1,109260,63508302,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100287846","+",4,4,4,4,1,1,0.0579374275782155,3.44827586206897,0,1,81983,118310,0.142857142857143,FALSE,FALSE,FALSE,FALSE,NA
"LOC100287896","+",0,2,0,3,0,1,0,0.826446280991736,0,1,46055,74544589,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100287944","-",8,5,8,6,1,2,0.19047619047619,0.239808153477218,0.119047619047619,1,0,209781,0.0309690309690309,FALSE,FALSE,TRUE,FALSE,NA
"LOC100288069","-",54,25,75,33,3,2,0.172413793103448,7.69230769230769,0.123529411764707,1,19326,45547,0.536587926714617,FALSE,FALSE,TRUE,FALSE,NA
"LOC100288175","*",17,3,22,3,2,1,0.0983767830791933,0.0347463516330785,0,1,1667,7494,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100288181","-",0,1,0,2,0,1,0,0.00729554242357919,0,1,0,142716163,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100288203","*",9,8,10,10,1,11,0.172413793103448,2.22841225626741,0.45,4,27274,49575,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100288208","-",7,4,7,6,2,3,0.067911714770798,2.23880597014925,0.208333333333333,3,59031,51976,0.592074592074592,FALSE,FALSE,FALSE,FALSE,NA
"LOC100288254","+",1,3,1,3,1,1,0.0239520958083832,1.53846153846154,0,1,0,6978,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100288570","+",1,0,1,0,1,0,0.00646203554119547,0,0,0,0,110410343,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100288637","+",10,7,11,8,5,10,0.144508670520231,1.14285714285714,0.467105263157895,2,0,115763,0.376518218623482,FALSE,TRUE,TRUE,FALSE,NA
"LOC100288728","*",0,1,0,1,0,1,0,0.00710176834031673,0,1,0,3171294,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100288748","-",1,1,1,1,1,1,0.0920810313075506,0.0752445447705041,0,1,34740,12937,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100288778","-",1,0,1,0,1,0,0.015470297029703,0,0,0,0,23501,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100288798","+",53,35,92,70,2,3,0.117924528301887,2.27272727272727,0.114642857142858,2,38714,312742,0.874125960165549,FALSE,TRUE,TRUE,FALSE,NA
"LOC100288911","+",29,13,37,16,2,2,0.106951871657754,1.53846153846154,0.0972222222222223,1,434779,433795,0.0151172533249997,FALSE,FALSE,FALSE,FALSE,NA
"LOC100289333","+",31,23,44,34,2,4,0.137362637362637,8.16326530612245,0.196524064171124,3,29532,44598,0.494958462611456,FALSE,FALSE,TRUE,FALSE,NA
"LOC100289473","-",4,7,4,8,1,2,0.0627352572145546,0.191021967526266,0.0972222222222223,1,56809,44548,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100289511","-",6,0,6,0,2,0,0.0861697544161999,0,0,0,24128,69765718,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100289561","+",17,10,22,13,2,1,0.0722543352601156,0.332225913621262,0,1,0,13486,0.139047089358547,FALSE,FALSE,TRUE,FALSE,NA
"LOC100291105","*",1,0,1,0,1,0,0.00767400813444862,0,0,0,1412,57382746,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100294145","+",64,30,184,65,2,2,0.363636363636364,3.03030303030303,0.101413292589765,2,16861,41603,0.259331617718448,FALSE,TRUE,TRUE,FALSE,NA
"LOC100294362","-",1,0,1,0,1,0,0.0379218809252939,0,0,0,0,80399913,1,FALSE,TRUE,TRUE,FALSE,NA
"LOC100419170","+",1,2,1,2,1,1,0.0183722212015433,0.432900432900433,0,1,0,21367,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100419583","+",2,3,2,3,1,1,0.111234705228031,0.140252454417952,0,1,1181,5557,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100420587","-",16,12,17,15,2,2,0.19047619047619,2.38095238095238,0.133333333333334,1,198078,605758,1,FALSE,FALSE,TRUE,FALSE,NA
"LOC100421746","+",3,0,3,0,1,0,0.0443655723158829,0,0,0,75417,55364204,1,FALSE,FALSE,FALSE,FALSE,NA
"LOC100422212","-",6,8,6,6,1,1,0.549450549450549,3.44827586206897,0,1,511975,544027,0.00965700965700965,FALSE,FALSE,FALSE,FALSE,NA
